Order ID,Customer_ID,Order_date,Product,Order_value_gross,Order value_net,Discount_applied ,Payment_mode,Shipping_city,Pincode,First order_vs_repeat,Channel source_last_touch,Delivered_Returned_RTO
ORD-20240717-018021,CUST-0020958,7/17/2024,2-item cart,3013,2662,11.70%,Card,Mumbai,809243,First,Influencer,Delivered
ORD-20240717-018022,CUST-0014410,7/17/2024,Single item,3695,3238,12.40%,Card,Mumbai,445244,Repeat,Meta,RTO
ORD-20240717-018023,CUST-0003644,7/17/2024,2-item cart,3533,3063,13.30%,UPI,Jaipur,541285,Repeat,Meta,Delivered
ORD-20240718-018024,CUST-0019234,7/18/2024,Mixed Cart,3177,2779,12.50%,COD,Visakhapatnam,566986,First,Influencer,Delivered
ORD-20240718-018025,CUST-0021565,7/18/2024,Single item,3396,2822,16.90%,COD,Jaipur,457783,Repeat,Organic Instagram,Returned
ORD-20240718-018026,CUST-0001162,7/18/2024,2-item cart,3940,3310,16.00%,UPI,Bengaluru,795516,Repeat,Organic Instagram,Delivered
ORD-20240718-018027,CUST-0020830,7/18/2024,2-item cart,2756,2503,9.20%,Card,Hyderabad,648859,Repeat,Instagram DM,Delivered
ORD-20240718-018028,CUST-0024760,7/18/2024,Single item,2998,2604,13.10%,UPI,Hyderabad,759867,Repeat,Meta,RTO
ORD-20240718-018029,CUST-0023309,7/18/2024,Mixed Cart,2711,2372,12.50%,COD,Mumbai,312569,Repeat,Influencer,Delivered
ORD-20240718-018030,CUST-0018591,7/18/2024,Mixed Cart,2752,2489,9.60%,Card,Bengaluru,755964,First,Meta,Delivered
ORD-20240718-018031,CUST-0004220,7/18/2024,Single item,2606,2272,12.80%,Card,Nashik,465222,Repeat,Meta,Delivered
ORD-20240718-018032,CUST-0021788,7/18/2024,2-item cart,2665,2399,10.00%,UPI,Kanpur,123543,Repeat,Google,Delivered
ORD-20240718-018033,CUST-0018624,7/18/2024,Mixed Cart,3966,3430,13.50%,Wallet,Bengaluru,285916,Repeat,Meta,Delivered
ORD-20240718-018034,CUST-0023830,7/18/2024,2-item cart,2941,2476,15.80%,UPI,Ludhiana,661239,First,Influencer,Delivered
ORD-20240718-018035,CUST-0021165,7/18/2024,Mixed Cart,3257,3004,7.80%,COD,Hyderabad,188725,Repeat,Instagram DM,Delivered
ORD-20240718-018036,CUST-0003547,7/18/2024,2-item cart,3114,2690,13.60%,COD,Dehradun,238767,Repeat,Meta,Delivered
ORD-20240719-018037,CUST-0007827,7/19/2024,2-item cart,3302,3106,5.90%,UPI,Hyderabad,482079,First,Meta,Returned
ORD-20240719-018038,CUST-0014269,7/19/2024,Single item,2985,2631,11.90%,Card,Noida,685742,First,Meta,Returned
ORD-20240719-018039,CUST-0025476,7/19/2024,Mixed Cart,3434,3041,11.40%,Wallet,Ludhiana,756102,First,Meta,Delivered
ORD-20240719-018040,CUST-0008765,7/19/2024,Mixed Cart,2851,2543,10.80%,Wallet,Bhopal,187357,Repeat,Meta,RTO
ORD-20240719-018041,CUST-0013134,7/19/2024,Single item,3464,3061,11.60%,UPI,Pune,420375,First,Offline (Friends/Family),RTO
ORD-20240719-018042,CUST-0021779,7/19/2024,Mixed Cart,2940,2793,5.00%,Card,Ludhiana,306950,Repeat,Influencer,Returned
ORD-20240719-018043,CUST-0011984,7/19/2024,Single item,3608,3377,6.40%,UPI,Pune,254987,Repeat,Meta,Returned
ORD-20240719-018044,CUST-0025885,7/19/2024,2-item cart,2581,2304,10.70%,Card,Gurgaon,294082,First,Email/SMS,RTO
ORD-20240719-018045,CUST-0017583,7/19/2024,Mixed Cart,3524,3255,7.60%,Card,Chennai,616655,Repeat,Organic Instagram,Delivered
ORD-20240719-018046,CUST-0022887,7/19/2024,2-item cart,3550,3150,11.30%,Card,Hyderabad,615380,Repeat,Meta,Delivered
ORD-20240719-018047,CUST-0023681,7/19/2024,Single item,3125,2718,13.00%,Card,Surat,144075,First,Google,Delivered
ORD-20240719-018048,CUST-0007777,7/19/2024,Mixed Cart,4192,3590,14.40%,UPI,Bhubaneswar,491677,Repeat,Email/SMS,Returned
ORD-20240719-018049,CUST-0003826,7/19/2024,Mixed Cart,3207,2871,10.50%,UPI,Rajkot,605842,First,Instagram DM,RTO
ORD-20240720-018050,CUST-0014384,7/20/2024,2-item cart,2842,2451,13.80%,Wallet,Ranchi,668230,First,Organic Instagram,Delivered
ORD-20240720-018051,CUST-0003286,7/20/2024,Single item,3672,3258,11.30%,UPI,Mumbai,177069,Repeat,Google,Returned
ORD-20240720-018052,CUST-0026911,7/20/2024,2-item cart,3436,3033,11.70%,NetBanking,Ahmedabad,136987,Repeat,Influencer,Returned
ORD-20240720-018053,CUST-0008599,7/20/2024,Mixed Cart,2724,2587,5.00%,UPI,Delhi,589624,First,Meta,Delivered
ORD-20240720-018054,CUST-0006441,7/20/2024,Single item,2996,2705,9.70%,UPI,Bengaluru,241261,Repeat,Google,Delivered
ORD-20240720-018055,CUST-0013464,7/20/2024,Mixed Cart,3244,3024,6.80%,Card,Vadodara,807088,Repeat,Meta,Returned
ORD-20240720-018056,CUST-0005803,7/20/2024,Single item,3164,2749,13.10%,Wallet,Hyderabad,563763,First,Influencer,RTO
ORD-20240720-018057,CUST-0001322,7/20/2024,Single item,3623,3299,8.90%,UPI,Ludhiana,619761,Repeat,Email/SMS,Returned
ORD-20240720-018058,CUST-0009061,7/20/2024,2-item cart,2674,2540,5.00%,COD,Nagpur,765997,First,Google,Delivered
ORD-20240720-018059,CUST-0013631,7/20/2024,Mixed Cart,2846,2297,19.30%,Card,Gurgaon,334249,Repeat,Meta,Delivered
ORD-20240720-018060,CUST-0021941,7/20/2024,2-item cart,3001,2816,6.20%,Card,Jaipur,662895,Repeat,Influencer,Delivered
ORD-20240720-018061,CUST-0024358,7/20/2024,Single item,3378,3209,5.00%,UPI,Chandigarh,790584,First,Google,Returned
ORD-20240720-018062,CUST-0014797,7/20/2024,Mixed Cart,3405,3235,5.00%,UPI,Pune,755545,Repeat,Meta,Delivered
ORD-20240720-018063,CUST-0004512,7/20/2024,Single item,3329,3012,9.50%,COD,Patna,458365,Repeat,Instagram DM,Returned
ORD-20240721-018064,CUST-0009280,7/21/2024,Single item,2750,2544,7.50%,Card,Delhi,818924,First,Organic Instagram,Delivered
ORD-20240721-018065,CUST-0024718,7/21/2024,2-item cart,2555,2327,8.90%,Wallet,Surat,815392,Repeat,Organic Instagram,RTO
ORD-20240721-018066,CUST-0016753,7/21/2024,Mixed Cart,3650,3216,11.90%,COD,Mumbai,456102,Repeat,Meta,Delivered
ORD-20240721-018067,CUST-0023959,7/21/2024,2-item cart,3662,3140,14.30%,Card,Delhi,526125,First,Meta,Returned
ORD-20240721-018068,CUST-0001459,7/21/2024,2-item cart,3895,3497,10.20%,NetBanking,Mumbai,793394,Repeat,Organic Instagram,Delivered
ORD-20240721-018069,CUST-0015480,7/21/2024,2-item cart,2647,2479,6.30%,Wallet,Pune,156309,Repeat,Instagram DM,Delivered
ORD-20240721-018070,CUST-0006951,7/21/2024,2-item cart,3078,2757,10.40%,UPI,Delhi,272669,Repeat,Meta,Delivered
ORD-20240721-018071,CUST-0012206,7/21/2024,Mixed Cart,2418,2193,9.30%,Card,Mysuru,273745,Repeat,Influencer,Returned
ORD-20240721-018072,CUST-0008751,7/21/2024,Mixed Cart,2583,2453,5.00%,NetBanking,Chandigarh,558654,Repeat,Email/SMS,Delivered
ORD-20240721-018073,CUST-0023351,7/21/2024,Single item,2768,2515,9.20%,UPI,Visakhapatnam,423377,First,Meta,Delivered
ORD-20240721-018074,CUST-0014219,7/21/2024,Mixed Cart,3594,3115,13.30%,UPI,Kanpur,567519,Repeat,Meta,Delivered
ORD-20240721-018075,CUST-0023224,7/21/2024,2-item cart,3574,3163,11.50%,Card,Ahmedabad,640144,Repeat,Email/SMS,Delivered
ORD-20240721-018076,CUST-0015965,7/21/2024,Mixed Cart,2441,2268,7.10%,Card,Nagpur,563272,Repeat,Meta,Delivered
ORD-20240721-018077,CUST-0009813,7/21/2024,2-item cart,2685,2272,15.40%,COD,Rajkot,412318,Repeat,Google,Delivered
ORD-20240721-018078,CUST-0020937,7/21/2024,Single item,2670,2427,9.10%,Card,Jaipur,572953,First,Instagram DM,Delivered
ORD-20240721-018079,CUST-0015175,7/21/2024,2-item cart,3148,2659,15.50%,Card,Chennai,695597,First,Meta,Returned
ORD-20240722-018080,CUST-0010831,7/22/2024,2-item cart,2577,2403,6.80%,COD,Kanpur,633193,First,Meta,Delivered
ORD-20240722-018081,CUST-0016892,7/22/2024,Single item,3542,3017,14.80%,Card,Surat,296676,First,Google,RTO
ORD-20240722-018082,CUST-0022155,7/22/2024,Mixed Cart,3144,2770,11.90%,UPI,Nashik,158014,First,Influencer,RTO
ORD-20240722-018083,CUST-0009438,7/22/2024,2-item cart,3574,3041,14.90%,Card,Lucknow,795228,Repeat,Meta,Delivered
ORD-20240722-018084,CUST-0016679,7/22/2024,Mixed Cart,3936,3452,12.30%,COD,Chennai,794338,First,Meta,Delivered
ORD-20240722-018085,CUST-0006416,7/22/2024,2-item cart,3075,2757,10.30%,COD,Patna,740977,First,Meta,Returned
ORD-20240722-018086,CUST-0006266,7/22/2024,2-item cart,2500,2333,6.60%,UPI,Kochi,828234,First,Meta,Delivered
ORD-20240722-018087,CUST-0006628,7/22/2024,2-item cart,2962,2559,13.60%,UPI,Delhi,814562,First,Meta,Delivered
ORD-20240722-018088,CUST-0025272,7/22/2024,Single item,2833,2604,8.10%,Card,Hyderabad,764915,First,Meta,Returned
ORD-20240722-018089,CUST-0015667,7/22/2024,2-item cart,3690,3004,18.60%,COD,Bengaluru,630066,Repeat,Influencer,Returned
ORD-20240722-018090,CUST-0007835,7/22/2024,2-item cart,3064,2694,12.10%,UPI,Vadodara,450853,First,Meta,RTO
ORD-20240722-018091,CUST-0010973,7/22/2024,2-item cart,3396,2991,11.90%,UPI,Chandigarh,572448,Repeat,Instagram DM,Delivered
ORD-20240723-018092,CUST-0016076,7/23/2024,Mixed Cart,3464,3290,5.00%,Card,Kochi,449053,Repeat,Influencer,Delivered
ORD-20240723-018093,CUST-0009674,7/23/2024,Single item,2808,2512,10.50%,COD,Vadodara,334326,First,Influencer,Delivered
ORD-20240723-018094,CUST-0016939,7/23/2024,Mixed Cart,2548,2180,14.40%,COD,Hyderabad,218360,First,Influencer,Delivered
ORD-20240723-018095,CUST-0016171,7/23/2024,Mixed Cart,2893,2442,15.60%,Card,Dehradun,582959,Repeat,Meta,Delivered
ORD-20240723-018096,CUST-0014675,7/23/2024,2-item cart,2615,2211,15.40%,NetBanking,Mysuru,213027,Repeat,Meta,RTO
ORD-20240723-018097,CUST-0000943,7/23/2024,2-item cart,2406,2079,13.60%,Card,Nashik,549649,First,Meta,Returned
ORD-20240723-018098,CUST-0010749,7/23/2024,Single item,3253,2759,15.20%,NetBanking,Bengaluru,507147,Repeat,Influencer,Delivered
ORD-20240723-018099,CUST-0006036,7/23/2024,Single item,2143,2024,5.50%,UPI,Mumbai,436176,First,Offline (Friends/Family),Delivered
ORD-20240723-018100,CUST-0014800,7/23/2024,Mixed Cart,2927,2552,12.80%,Card,Ranchi,723733,Repeat,Email/SMS,Delivered
ORD-20240723-018101,CUST-0017691,7/23/2024,Single item,2531,2315,8.50%,COD,Pune,662530,Repeat,Meta,Delivered
ORD-20240723-018102,CUST-0004617,7/23/2024,2-item cart,2527,2206,12.70%,Card,Ludhiana,355171,Repeat,Organic Instagram,Returned
ORD-20240723-018103,CUST-0021171,7/23/2024,Mixed Cart,2880,2736,5.00%,Card,Mumbai,356560,First,Influencer,Delivered
ORD-20240724-018104,CUST-0016953,7/24/2024,Mixed Cart,3565,3296,7.60%,COD,Jaipur,316375,Repeat,Meta,Delivered
ORD-20240724-018105,CUST-0001177,7/24/2024,Single item,3516,3082,12.30%,Wallet,Chandigarh,440571,Repeat,Meta,Returned
ORD-20240724-018106,CUST-0019467,7/24/2024,2-item cart,2932,2589,11.70%,UPI,Nashik,768096,Repeat,Meta,RTO
ORD-20240724-018107,CUST-0020497,7/24/2024,2-item cart,3472,2896,16.60%,UPI,Chennai,345006,First,Email/SMS,Delivered
ORD-20240724-018108,CUST-0020327,7/24/2024,Single item,3062,2785,9.00%,UPI,Bhubaneswar,778111,Repeat,Organic Instagram,Delivered
ORD-20240724-018109,CUST-0021451,7/24/2024,2-item cart,3013,2727,9.50%,Card,Mysuru,643802,First,Meta,Returned
ORD-20240724-018110,CUST-0025237,7/24/2024,Mixed Cart,3154,2794,11.40%,Wallet,Surat,194583,Repeat,Offline (Friends/Family),Delivered
ORD-20240724-018111,CUST-0007334,7/24/2024,Single item,3447,3232,6.20%,UPI,Coimbatore,404348,First,Influencer,Delivered
ORD-20240724-018112,CUST-0016173,7/24/2024,Mixed Cart,3407,3137,7.90%,Card,Bengaluru,390613,Repeat,Email/SMS,Delivered
ORD-20240724-018113,CUST-0023106,7/24/2024,Single item,4042,3484,13.80%,UPI,Kochi,287259,Repeat,Influencer,Delivered
ORD-20240724-018114,CUST-0019942,7/24/2024,Single item,2950,2518,14.70%,Card,Delhi,822650,Repeat,Meta,Delivered
ORD-20240724-018115,CUST-0022111,7/24/2024,Single item,4180,3605,13.80%,COD,Jaipur,448203,Repeat,Meta,Delivered
ORD-20240724-018116,CUST-0022973,7/24/2024,Mixed Cart,3052,2649,13.20%,UPI,Kochi,133176,Repeat,Email/SMS,Returned
ORD-20240724-018117,CUST-0007975,7/24/2024,2-item cart,2845,2613,8.20%,Wallet,Kochi,320675,First,Meta,Delivered
ORD-20240724-018118,CUST-0000334,7/24/2024,Mixed Cart,3403,3094,9.10%,UPI,Mumbai,560283,First,Google,Delivered
ORD-20240724-018119,CUST-0000840,7/24/2024,Single item,3570,3391,5.00%,COD,Surat,731260,First,Organic Instagram,Delivered
ORD-20240724-018120,CUST-0016967,7/24/2024,2-item cart,3778,3090,18.20%,Card,Mumbai,143621,First,Influencer,RTO
ORD-20240724-018121,CUST-0022365,7/24/2024,Single item,2457,2285,7.00%,COD,Rajkot,826821,First,Meta,Delivered
ORD-20240724-018122,CUST-0022633,7/24/2024,Mixed Cart,2721,2301,15.40%,UPI,Delhi,384634,First,Meta,Delivered
ORD-20240724-018123,CUST-0015086,7/24/2024,Single item,3634,3163,13.00%,Card,Dehradun,301850,Repeat,Organic Instagram,Delivered
ORD-20240724-018124,CUST-0015249,7/24/2024,2-item cart,3183,2808,11.80%,COD,Delhi,398230,First,Meta,Delivered
ORD-20240724-018125,CUST-0015502,7/24/2024,Single item,3801,3027,20.40%,UPI,Delhi,571687,First,Meta,Delivered
ORD-20240724-018126,CUST-0007455,7/24/2024,Single item,2917,2562,12.20%,UPI,Hyderabad,739094,Repeat,Instagram DM,Delivered
ORD-20240725-018127,CUST-0015152,7/25/2024,Single item,3622,3242,10.50%,NetBanking,Ranchi,509174,Repeat,Meta,Returned
ORD-20240725-018128,CUST-0008025,7/25/2024,Mixed Cart,2965,2728,8.00%,UPI,Bengaluru,514303,Repeat,Instagram DM,Returned
ORD-20240725-018129,CUST-0013523,7/25/2024,Single item,2664,2223,16.60%,Card,Chandigarh,164798,Repeat,Influencer,Returned
ORD-20240725-018130,CUST-0013072,7/25/2024,Single item,3050,2762,9.50%,Card,Bhubaneswar,756582,First,Influencer,Delivered
ORD-20240725-018131,CUST-0014019,7/25/2024,2-item cart,4064,3628,10.70%,COD,Patna,121886,Repeat,Meta,Returned
ORD-20240725-018132,CUST-0013586,7/25/2024,2-item cart,3135,2900,7.50%,COD,Bhopal,288328,Repeat,Google,Delivered
ORD-20240725-018133,CUST-0000880,7/25/2024,2-item cart,3680,3336,9.40%,Card,Ranchi,120201,First,Influencer,Returned
ORD-20240725-018134,CUST-0022211,7/25/2024,Mixed Cart,2765,2417,12.60%,UPI,Ludhiana,545828,Repeat,Meta,Delivered
ORD-20240725-018135,CUST-0016560,7/25/2024,2-item cart,3612,3085,14.60%,UPI,Bengaluru,239254,First,Meta,Returned
ORD-20240725-018136,CUST-0007136,7/25/2024,2-item cart,3029,2656,12.30%,NetBanking,Ahmedabad,464120,First,Email/SMS,Delivered
ORD-20240725-018137,CUST-0024022,7/25/2024,2-item cart,3031,2662,12.20%,Card,Gurgaon,627296,Repeat,Influencer,RTO
ORD-20240725-018138,CUST-0015457,7/25/2024,Mixed Cart,3460,3017,12.80%,Card,Mumbai,799108,First,Email/SMS,Delivered
ORD-20240725-018139,CUST-0007526,7/25/2024,Mixed Cart,2504,2285,8.70%,Card,Kanpur,535683,Repeat,Email/SMS,Delivered
ORD-20240725-018140,CUST-0016701,7/25/2024,2-item cart,3039,2702,11.10%,Card,Delhi,162826,First,Meta,Delivered
ORD-20240725-018141,CUST-0021512,7/25/2024,Single item,3445,3074,10.80%,Card,Coimbatore,450347,Repeat,Meta,Returned
ORD-20240725-018142,CUST-0001377,7/25/2024,2-item cart,3259,2867,12.00%,UPI,Bhopal,536146,First,Meta,Delivered
ORD-20240725-018143,CUST-0021611,7/25/2024,2-item cart,3500,3198,8.60%,Card,Hyderabad,640845,Repeat,Influencer,Delivered
ORD-20240725-018144,CUST-0026093,7/25/2024,2-item cart,3280,2687,18.10%,UPI,Pune,521245,First,Meta,Returned
ORD-20240725-018145,CUST-0008025,7/25/2024,Mixed Cart,4018,3553,11.60%,Card,Indore,506934,Repeat,Meta,RTO
ORD-20240725-018146,CUST-0000946,7/25/2024,2-item cart,2747,2273,17.30%,UPI,Ranchi,152354,Repeat,Instagram DM,Returned
ORD-20240725-018147,CUST-0022706,7/25/2024,Mixed Cart,3097,2711,12.50%,UPI,Kolkata,175653,First,Email/SMS,Delivered
ORD-20240726-018148,CUST-0016450,7/26/2024,Single item,2850,2708,5.00%,Card,Lucknow,830652,Repeat,Influencer,Returned
ORD-20240726-018149,CUST-0016866,7/26/2024,Mixed Cart,3095,2743,11.40%,Card,Kochi,266624,Repeat,Influencer,Delivered
ORD-20240726-018150,CUST-0000487,7/26/2024,Single item,3542,3210,9.40%,Card,Chennai,655943,First,Instagram DM,Delivered
ORD-20240726-018151,CUST-0026422,7/26/2024,2-item cart,3438,3203,6.80%,UPI,Gurgaon,655977,First,Influencer,Delivered
ORD-20240726-018152,CUST-0006418,7/26/2024,2-item cart,3692,3040,17.70%,Card,Chennai,486247,First,Google,Delivered
ORD-20240726-018153,CUST-0012382,7/26/2024,Mixed Cart,2422,2162,10.70%,Card,Bengaluru,247283,Repeat,Email/SMS,Delivered
ORD-20240726-018154,CUST-0012238,7/26/2024,2-item cart,3384,2844,16.00%,Wallet,Nashik,611772,First,Offline (Friends/Family),RTO
ORD-20240726-018155,CUST-0022495,7/26/2024,2-item cart,3198,2788,12.80%,COD,Mumbai,677447,First,Offline (Friends/Family),Returned
ORD-20240726-018156,CUST-0000345,7/26/2024,2-item cart,3586,3075,14.30%,UPI,Lucknow,279301,First,Influencer,Delivered
ORD-20240726-018157,CUST-0023660,7/26/2024,Mixed Cart,3716,2898,22.00%,UPI,Ahmedabad,180681,Repeat,Meta,Delivered
ORD-20240726-018158,CUST-0007970,7/26/2024,Single item,3072,2776,9.60%,UPI,Delhi,166035,Repeat,Meta,Returned
ORD-20240726-018159,CUST-0015729,7/26/2024,2-item cart,2819,2670,5.30%,NetBanking,Delhi,174853,First,Meta,Returned
ORD-20240726-018160,CUST-0023674,7/26/2024,Single item,2546,2316,9.00%,COD,Hyderabad,569305,Repeat,Organic Instagram,RTO
ORD-20240727-018161,CUST-0014221,7/27/2024,Single item,2822,2551,9.60%,NetBanking,Bengaluru,535858,Repeat,Influencer,RTO
ORD-20240727-018162,CUST-0022197,7/27/2024,Single item,4321,3559,17.60%,UPI,Delhi,148982,First,Instagram DM,Delivered
ORD-20240727-018163,CUST-0005890,7/27/2024,Single item,3549,3284,7.50%,COD,Jaipur,138090,Repeat,Meta,Delivered
ORD-20240727-018164,CUST-0018480,7/27/2024,Mixed Cart,3270,2846,13.00%,UPI,Surat,782852,First,Offline (Friends/Family),Returned
ORD-20240727-018165,CUST-0005307,7/27/2024,2-item cart,2875,2502,13.00%,COD,Hyderabad,234701,First,Meta,Returned
ORD-20240727-018166,CUST-0001141,7/27/2024,Mixed Cart,3007,2814,6.40%,UPI,Mumbai,732803,Repeat,Meta,Delivered
ORD-20240727-018167,CUST-0004900,7/27/2024,Mixed Cart,2343,2094,10.60%,Card,Pune,255977,Repeat,Google,Delivered
ORD-20240727-018168,CUST-0004571,7/27/2024,Single item,2922,2529,13.40%,Card,Mumbai,474042,First,Meta,Returned
ORD-20240727-018169,CUST-0020119,7/27/2024,Single item,2887,2671,7.50%,UPI,Indore,252677,First,Influencer,RTO
ORD-20240727-018170,CUST-0005761,7/27/2024,Single item,3446,3217,6.60%,UPI,Chandigarh,235815,Repeat,Google,Returned
ORD-20240727-018171,CUST-0001590,7/27/2024,2-item cart,3033,2607,14.00%,Card,Mysuru,547158,First,Meta,Delivered
ORD-20240727-018172,CUST-0018168,7/27/2024,Single item,3041,2822,7.20%,UPI,Hyderabad,244181,First,Meta,Delivered
ORD-20240727-018173,CUST-0018401,7/27/2024,2-item cart,3478,3203,7.90%,UPI,Noida,462414,Repeat,Google,Delivered
ORD-20240727-018174,CUST-0006871,7/27/2024,2-item cart,2814,2672,5.00%,COD,Bhopal,547788,Repeat,Meta,Delivered
ORD-20240727-018175,CUST-0008070,7/27/2024,2-item cart,3616,3301,8.70%,Card,Indore,612032,First,Meta,Delivered
ORD-20240728-018176,CUST-0009393,7/28/2024,Mixed Cart,3073,2585,15.90%,Card,Kanpur,511820,First,Meta,Returned
ORD-20240728-018177,CUST-0012860,7/28/2024,Mixed Cart,3119,2936,5.80%,Card,Chennai,700209,Repeat,Meta,Returned
ORD-20240728-018178,CUST-0020304,7/28/2024,Mixed Cart,3875,3411,12.00%,Card,Chennai,121961,Repeat,Influencer,Delivered
ORD-20240728-018179,CUST-0024822,7/28/2024,Mixed Cart,3348,2852,14.80%,UPI,Kolkata,170277,Repeat,Google,Returned
ORD-20240728-018180,CUST-0001232,7/28/2024,Single item,2403,2040,15.10%,Card,Delhi,587548,Repeat,Meta,Delivered
ORD-20240728-018181,CUST-0005702,7/28/2024,2-item cart,2879,2507,12.90%,Card,Bengaluru,409236,First,Google,Delivered
ORD-20240728-018182,CUST-0026952,7/28/2024,Mixed Cart,3748,3383,9.70%,Card,Mysuru,239634,Repeat,Google,Delivered
ORD-20240728-018183,CUST-0019138,7/28/2024,Mixed Cart,2601,2339,10.10%,Card,Lucknow,434589,Repeat,Meta,Delivered
ORD-20240728-018184,CUST-0013408,7/28/2024,Mixed Cart,3115,2878,7.60%,COD,Delhi,778654,First,Meta,Delivered
ORD-20240728-018185,CUST-0021081,7/28/2024,Mixed Cart,3259,3059,6.10%,COD,Indore,276574,Repeat,Meta,Delivered
ORD-20240728-018186,CUST-0002931,7/28/2024,2-item cart,3190,2655,16.80%,NetBanking,Delhi,696433,First,Meta,Returned
ORD-20240728-018187,CUST-0015370,7/28/2024,Single item,4203,3639,13.40%,UPI,Chennai,412238,First,Meta,Delivered
ORD-20240728-018188,CUST-0000274,7/28/2024,Single item,3495,3160,9.60%,UPI,Delhi,588492,First,Organic Instagram,Returned
ORD-20240728-018189,CUST-0002425,7/28/2024,Mixed Cart,2664,2495,6.30%,UPI,Pune,146808,Repeat,Email/SMS,Delivered
ORD-20240728-018190,CUST-0015228,7/28/2024,Mixed Cart,2621,2408,8.10%,Card,Surat,664424,Repeat,Meta,Delivered
ORD-20240729-018191,CUST-0003563,7/29/2024,Single item,3172,2656,16.30%,Card,Pune,782005,Repeat,Organic Instagram,Delivered
ORD-20240729-018192,CUST-0024958,7/29/2024,Single item,3061,2763,9.70%,Wallet,Kolkata,354637,Repeat,Meta,Delivered
ORD-20240729-018193,CUST-0015688,7/29/2024,2-item cart,3432,3023,11.90%,Card,Lucknow,179827,Repeat,Influencer,Returned
ORD-20240729-018194,CUST-0016650,7/29/2024,Mixed Cart,2967,2715,8.50%,UPI,Dehradun,486643,First,Meta,Delivered
ORD-20240729-018195,CUST-0019629,7/29/2024,Mixed Cart,3844,3204,16.70%,UPI,Indore,441683,First,Meta,Returned
ORD-20240729-018196,CUST-0026008,7/29/2024,Mixed Cart,2081,1978,5.00%,UPI,Noida,502971,Repeat,Meta,Delivered
ORD-20240729-018197,CUST-0023002,7/29/2024,2-item cart,2550,2329,8.70%,Card,Mumbai,275862,Repeat,Meta,Returned
ORD-20240729-018198,CUST-0013573,7/29/2024,Mixed Cart,2898,2495,13.90%,UPI,Mumbai,424778,Repeat,Google,Delivered
ORD-20240729-018199,CUST-0022731,7/29/2024,Mixed Cart,3992,3354,16.00%,UPI,Ahmedabad,478892,Repeat,Meta,Delivered
ORD-20240729-018200,CUST-0003906,7/29/2024,Mixed Cart,2839,2586,8.90%,Card,Bengaluru,508324,First,Instagram DM,Delivered
ORD-20240729-018201,CUST-0016359,7/29/2024,2-item cart,2811,2418,14.00%,Wallet,Hyderabad,175151,Repeat,Meta,Returned
ORD-20240729-018202,CUST-0016833,7/29/2024,2-item cart,3172,2649,16.50%,COD,Vadodara,825393,Repeat,Influencer,Returned
ORD-20240729-018203,CUST-0021804,7/29/2024,Single item,3545,3017,14.90%,Wallet,Mysuru,653941,First,Meta,Returned
ORD-20240729-018204,CUST-0014363,7/29/2024,Single item,2167,2037,6.00%,Card,Hyderabad,494292,First,Email/SMS,Delivered
ORD-20240729-018205,CUST-0019215,7/29/2024,Mixed Cart,4130,3431,16.90%,Card,Chennai,225648,Repeat,Meta,Delivered
ORD-20240729-018206,CUST-0008914,7/29/2024,Single item,2462,2118,14.00%,Card,Pune,686726,Repeat,Offline (Friends/Family),Returned
